id;customer;createdAt;totalAmount;status;salesChannel
MOCK_ORD_13657;CUST_4026;01/03/2024 07:42;340,21;DISPATCHED;App Proprio
MOCK_ORD_13658;CUST_2197;12/03/2024 18:08;121,26;CONCLUDED;iFood
MOCK_ORD_13659;CUST_5446;31/03/2024 06:46;212,3;CONCLUDED;WhatsApp
MOCK_ORD_13660;CUST_4129;02/07/2024 08:12;321,39;CONCLUDED;App Proprio
MOCK_ORD_13661;CUST_7055;16/11/2023 08:24;212,79;CONCLUDED;iFood
MOCK_ORD_13662;CUST_8461;01/08/2024 22:35;141,44;CONCLUDED;App Proprio
MOCK_ORD_13663;CUST_1548;10/08/2024 19:35;46,42;CONCLUDED;WhatsApp
MOCK_ORD_13664;CUST_3456;04/06/2025 00:22;263,23;CONCLUDED;iFood
MOCK_ORD_13665;CUST_6728;19/01/2024 09:22;244,1;CANCELED;App Proprio
MOCK_ORD_13666;CUST_9340;04/07/2025 06:46;329,04;DISPATCHED;iFood
MOCK_ORD_13667;CUST_9969;26/02/2025 22:02;199,28;CANCELED;Website
MOCK_ORD_13668;CUST_8820;13/12/2023 13:47;20,96;CONCLUDED;Telefone
MOCK_ORD_13669;CUST_7219;06/06/2024 01:39;273,7;CONCLUDED;iFood
MOCK_ORD_13670;CUST_5777;12/11/2024 14:08;269,22;DISPATCHED;Telefone
MOCK_ORD_13671;CUST_2456;05/11/2024 01:53;226,05;CONCLUDED;WhatsApp
MOCK_ORD_13672;CUST_9593;30/06/2025 18:50;312,53;CONCLUDED;iFood
MOCK_ORD_13673;CUST_4337;19/02/2025 10:06;310,67;CONCLUDED;iFood
MOCK_ORD_13674;CUST_6706;24/06/2024 15:49;41,86;CONCLUDED;WhatsApp
MOCK_ORD_13675;CUST_4371;24/04/2025 21:31;200,84;CONCLUDED;iFood
MOCK_ORD_13676;CUST_2423;01/05/2025 20:35;82,57;DISPATCHED;WhatsApp
MOCK_ORD_13677;CUST_8418;06/08/2024 22:44;346,35;CONCLUDED;WhatsApp
MOCK_ORD_13678;CUST_6057;04/01/2024 04:02;57,12;CONCLUDED;WhatsApp
MOCK_ORD_13679;CUST_8585;12/04/2024 18:45;303,09;CONCLUDED;App Proprio
MOCK_ORD_13680;CUST_2999;17/12/2023 01:29;168,7;DISPATCHED;WhatsApp
MOCK_ORD_13681;CUST_5207;05/10/2024 01:01;29,13;CONCLUDED;Website
MOCK_ORD_13682;CUST_9969;13/01/2025 09:58;52,13;CONCLUDED;WhatsApp
MOCK_ORD_13683;CUST_2197;11/03/2025 15:25;79,89;CONCLUDED;Telefone
MOCK_ORD_13684;CUST_6304;18/06/2025 23:35;83,84;CONCLUDED;App Proprio
MOCK_ORD_13685;CUST_2873;28/09/2024 03:26;39,37;CANCELED;Website
MOCK_ORD_13686;CUST_4931;14/02/2025 06:03;204,27;DISPATCHED;WhatsApp
MOCK_ORD_13687;CUST_8565;16/12/2023 11:11;22,48;CONCLUDED;iFood
MOCK_ORD_13688;CUST_8750;11/05/2025 23:52;152,23;DISPATCHED;Website
MOCK_ORD_13689;CUST_6455;26/05/2024 18:31;312,49;CONCLUDED;Website
MOCK_ORD_13690;CUST_8239;04/03/2024 23:30;338,65;CONCLUDED;Telefone
MOCK_ORD_13691;CUST_2496;23/08/2024 03:02;162,41;CONCLUDED;iFood
MOCK_ORD_13692;CUST_9034;03/06/2025 15:10;236,58;CONCLUDED;WhatsApp
MOCK_ORD_13693;CUST_6856;28/03/2024 20:14;83,57;CONCLUDED;Telefone
MOCK_ORD_13694;CUST_1259;12/07/2025 12:36;161,42;CONCLUDED;Telefone
MOCK_ORD_13695;CUST_3798;06/01/2024 00:29;64,88;CONCLUDED;iFood
MOCK_ORD_13696;CUST_4354;15/08/2025 08:36;38,74;CONCLUDED;Telefone
MOCK_ORD_13697;CUST_4257;13/10/2025 17:06;43,26;CONCLUDED;iFood
MOCK_ORD_13698;CUST_2370;19/11/2024 04:46;186,2;CONCLUDED;Telefone
MOCK_ORD_13699;CUST_9755;16/03/2024 04:32;179,54;CONCLUDED;App Proprio
MOCK_ORD_13700;CUST_8161;02/08/2025 16:34;287,99;CONCLUDED;Website
MOCK_ORD_13701;CUST_3058;19/07/2025 17:54;143,38;CONCLUDED;App Proprio
MOCK_ORD_13702;CUST_7311;22/06/2025 11:19;46,51;DISPATCHED;iFood
MOCK_ORD_13703;CUST_4053;26/07/2025 02:54;29,27;CONCLUDED;App Proprio
MOCK_ORD_13704;CUST_5912;31/07/2025 05:33;191,19;CONCLUDED;WhatsApp
MOCK_ORD_13705;CUST_2800;23/07/2025 20:07;27,44;CONCLUDED;App Proprio
MOCK_ORD_13706;CUST_5446;16/09/2025 14:33;121,3;CANCELED;App Proprio
MOCK_ORD_13707;CUST_4801;16/10/2025 13:18;51,25;CONCLUDED;Website
MOCK_ORD_13708;CUST_6539;22/07/2024 08:24;321,57;CANCELED;WhatsApp
MOCK_ORD_13709;CUST_9403;13/07/2025 06:58;195,08;DISPATCHED;Telefone
MOCK_ORD_13710;CUST_2113;15/07/2024 14:27;174,33;CONCLUDED;Website
MOCK_ORD_13711;CUST_3414;20/05/2025 06:21;15,98;CONCLUDED;App Proprio
MOCK_ORD_13712;CUST_8658;02/04/2025 08:42;314,51;CONCLUDED;App Proprio
MOCK_ORD_13713;CUST_9396;14/09/2024 08:58;195,01;CONCLUDED;Website
MOCK_ORD_13714;CUST_6240;14/10/2024 05:58;79,39;CONCLUDED;Telefone
MOCK_ORD_13715;CUST_4568;26/08/2025 20:11;87,95;CONCLUDED;Website
MOCK_ORD_13716;CUST_8461;28/02/2024 12:20;297,75;CONCLUDED;App Proprio
MOCK_ORD_13717;CUST_9128;17/02/2024 21:19;202,58;CONCLUDED;iFood
MOCK_ORD_13718;CUST_5281;11/12/2024 02:21;174,18;CONCLUDED;WhatsApp
MOCK_ORD_13719;CUST_3039;28/06/2025 14:53;74,5;CONCLUDED;Telefone
MOCK_ORD_13720;CUST_4587;30/07/2024 02:18;212,29;CONCLUDED;Website
MOCK_ORD_13721;CUST_6367;21/07/2024 22:45;143,14;CANCELED;Telefone
MOCK_ORD_13722;CUST_4053;19/05/2025 20:15;231,45;CANCELED;App Proprio
MOCK_ORD_13723;CUST_9034;06/01/2024 22:27;298,08;CANCELED;App Proprio
MOCK_ORD_13724;CUST_4877;06/06/2025 23:48;135,74;CANCELED;App Proprio
MOCK_ORD_13725;CUST_7762;31/03/2025 09:25;55,59;CONCLUDED;App Proprio
MOCK_ORD_13726;CUST_4199;15/06/2024 12:36;259,39;CONCLUDED;iFood
MOCK_ORD_13727;CUST_6340;12/06/2025 22:19;287,01;CONCLUDED;Website
MOCK_ORD_13728;CUST_9978;23/04/2025 07:48;110,44;CONCLUDED;iFood
MOCK_ORD_13729;CUST_5493;18/10/2024 07:26;225,31;CONCLUDED;iFood
MOCK_ORD_13730;CUST_7584;05/10/2025 08:48;295,74;CANCELED;iFood
MOCK_ORD_13731;CUST_6304;16/10/2024 18:28;73,85;CANCELED;WhatsApp
MOCK_ORD_13732;CUST_6856;14/09/2024 07:59;170,07;CONCLUDED;Website
MOCK_ORD_13733;CUST_4203;30/07/2024 19:04;303,26;CANCELED;App Proprio
MOCK_ORD_13734;CUST_4606;15/04/2024 16:27;306,65;CONCLUDED;iFood
MOCK_ORD_13735;CUST_3773;15/10/2024 10:36;162,72;CONCLUDED;iFood
MOCK_ORD_13736;CUST_4203;26/02/2024 14:47;123,08;CONCLUDED;WhatsApp
MOCK_ORD_13737;CUST_9965;19/01/2024 15:52;126,89;DISPATCHED;Telefone
MOCK_ORD_13738;CUST_9104;25/06/2024 09:12;274,56;CONCLUDED;App Proprio
MOCK_ORD_13739;CUST_9872;27/11/2023 19:29;236,24;CONCLUDED;Telefone
MOCK_ORD_13740;CUST_9653;12/06/2025 03:38;154,38;CANCELED;App Proprio
MOCK_ORD_13741;CUST_4417;30/04/2024 02:32;336,05;CONCLUDED;Website
MOCK_ORD_13742;CUST_7093;10/12/2024 19:27;83,2;CONCLUDED;Website
MOCK_ORD_13743;CUST_6262;14/11/2024 13:26;289,75;CONCLUDED;Telefone
MOCK_ORD_13744;CUST_8044;09/01/2025 17:15;297,2;CONCLUDED;iFood
MOCK_ORD_13745;CUST_7158;26/12/2023 02:47;273,43;CONCLUDED;App Proprio
MOCK_ORD_13746;CUST_6458;30/01/2025 05:37;82,91;CONCLUDED;Website
MOCK_ORD_13747;CUST_8646;05/12/2024 07:53;266,67;CANCELED;App Proprio
MOCK_ORD_13748;CUST_2449;28/12/2024 07:36;92,4;CANCELED;App Proprio
MOCK_ORD_13749;CUST_7999;24/06/2025 00:49;100,1;CONCLUDED;Telefone
MOCK_ORD_13750;CUST_8646;19/04/2024 09:30;216,77;CONCLUDED;Telefone
MOCK_ORD_13751;CUST_7402;31/05/2024 15:50;246,53;CONCLUDED;App Proprio
MOCK_ORD_13752;CUST_4546;10/10/2024 03:30;106,48;CONCLUDED;Website
MOCK_ORD_13753;CUST_5812;23/10/2025 10:40;184,5;CONCLUDED;iFood
MOCK_ORD_13754;CUST_2706;11/08/2024 12:49;333,72;CONCLUDED;App Proprio
MOCK_ORD_13755;CUST_1877;18/04/2024 12:24;325,3;CONCLUDED;WhatsApp
MOCK_ORD_13756;CUST_9221;04/01/2024 15:48;183,41;CONCLUDED;iFood
MOCK_ORD_13757;CUST_4655;24/11/2023 04:27;222,93;DISPATCHED;Telefone
MOCK_ORD_13758;CUST_9749;07/07/2025 12:07;145,63;CONCLUDED;App Proprio
MOCK_ORD_13759;CUST_1320;17/11/2023 21:34;297,56;DISPATCHED;Telefone
MOCK_ORD_13760;CUST_9105;28/10/2024 08:45;46,75;CANCELED;WhatsApp
MOCK_ORD_13761;CUST_2197;28/03/2025 14:51;300,97;CANCELED;Telefone
MOCK_ORD_13762;CUST_7257;11/10/2025 21:21;82,88;CONCLUDED;App Proprio
MOCK_ORD_13763;CUST_3493;24/05/2025 22:01;166,67;CONCLUDED;Telefone
MOCK_ORD_13764;CUST_8923;05/03/2025 20:37;46,14;DISPATCHED;App Proprio
MOCK_ORD_13765;CUST_9481;18/04/2025 16:22;31,6;CONCLUDED;iFood
MOCK_ORD_13766;CUST_4877;17/03/2024 03:53;197,68;CONCLUDED;WhatsApp
MOCK_ORD_13767;CUST_5078;30/08/2025 02:31;33,19;CONCLUDED;App Proprio
MOCK_ORD_13768;CUST_5702;10/07/2025 22:16;299,19;CONCLUDED;WhatsApp
MOCK_ORD_13769;CUST_3524;25/04/2024 21:40;66,95;CONCLUDED;WhatsApp
MOCK_ORD_13770;CUST_2999;28/04/2024 16:19;159,32;CONCLUDED;WhatsApp
MOCK_ORD_13771;CUST_9544;26/09/2024 15:35;89,95;CANCELED;Telefone
MOCK_ORD_13772;CUST_3047;21/11/2024 14:33;35,55;CONCLUDED;Website
MOCK_ORD_13773;CUST_2625;27/11/2023 05:07;244,79;CONCLUDED;iFood
MOCK_ORD_13774;CUST_2530;06/12/2023 00:33;86,96;CONCLUDED;Website
MOCK_ORD_13775;CUST_6969;03/09/2025 14:18;151,57;CANCELED;Telefone
MOCK_ORD_13776;CUST_3999;25/05/2025 14:44;276,6;DISPATCHED;Telefone
MOCK_ORD_13777;CUST_7452;04/05/2025 04:43;109,23;CONCLUDED;Website
MOCK_ORD_13778;CUST_7006;06/09/2024 15:43;56,92;CANCELED;Website
MOCK_ORD_13779;CUST_4960;02/03/2025 02:37;336,67;DISPATCHED;App Proprio
MOCK_ORD_13780;CUST_4733;18/02/2025 05:51;294,46;CONCLUDED;Website
MOCK_ORD_13781;CUST_8369;07/04/2024 18:40;81,04;CONCLUDED;WhatsApp
MOCK_ORD_13782;CUST_1638;29/09/2024 19:51;145,84;DISPATCHED;iFood
MOCK_ORD_13783;CUST_7729;08/01/2024 05:28;334,86;CONCLUDED;App Proprio
MOCK_ORD_13784;CUST_4149;11/10/2024 06:13;55,93;CONCLUDED;iFood
MOCK_ORD_13785;CUST_2984;12/04/2025 00:54;281,2;CONCLUDED;App Proprio
MOCK_ORD_13786;CUST_9620;28/10/2024 20:21;247,1;DISPATCHED;iFood
MOCK_ORD_13787;CUST_4377;22/08/2025 01:03;192,8;CONCLUDED;Telefone
MOCK_ORD_13788;CUST_9104;14/06/2025 08:51;174,11;CONCLUDED;Telefone
MOCK_ORD_13789;CUST_4199;25/05/2025 00:17;266,32;CONCLUDED;iFood
MOCK_ORD_13790;CUST_1382;14/12/2023 05:00;100,25;CONCLUDED;App Proprio
MOCK_ORD_13791;CUST_2988;17/02/2025 08:22;125,46;CONCLUDED;WhatsApp
MOCK_ORD_13792;CUST_3714;05/10/2024 18:54;249,52;CONCLUDED;App Proprio
MOCK_ORD_13793;CUST_5912;25/01/2024 06:43;211,21;CONCLUDED;Telefone
MOCK_ORD_13794;CUST_7519;22/04/2025 10:02;27,22;CONCLUDED;App Proprio
MOCK_ORD_13795;CUST_8658;27/05/2024 16:20;264,53;CANCELED;WhatsApp
MOCK_ORD_13796;CUST_3084;01/07/2024 07:30;231,87;CONCLUDED;Website
MOCK_ORD_13797;CUST_9355;01/07/2024 13:03;68,3;CONCLUDED;App Proprio
MOCK_ORD_13798;CUST_4674;14/06/2024 02:13;121,69;DISPATCHED;Website
MOCK_ORD_13799;CUST_6149;09/09/2025 19:24;68,23;CONCLUDED;iFood
MOCK_ORD_13800;CUST_7762;22/04/2024 05:29;218,87;CANCELED;App Proprio
MOCK_ORD_13801;CUST_8611;19/08/2024 15:37;157,02;DISPATCHED;WhatsApp
MOCK_ORD_13802;CUST_8923;28/11/2023 18:48;249,84;DISPATCHED;iFood
MOCK_ORD_13803;CUST_9034;17/06/2024 06:52;196,47;CONCLUDED;iFood
MOCK_ORD_13804;CUST_5655;22/02/2024 06:01;207,15;CONCLUDED;iFood
MOCK_ORD_13805;CUST_4959;06/11/2024 09:34;220,88;CONCLUDED;App Proprio
MOCK_ORD_13806;CUST_4430;27/03/2024 02:49;116,99;CONCLUDED;Website
MOCK_ORD_13807;CUST_8820;01/02/2025 03:01;76,93;CANCELED;WhatsApp
MOCK_ORD_13808;CUST_8028;31/01/2025 06:41;284,85;CONCLUDED;Website
MOCK_ORD_13809;CUST_6149;28/05/2024 10:11;327,97;CONCLUDED;Website
MOCK_ORD_13810;CUST_4920;24/10/2024 11:58;19,95;CONCLUDED;App Proprio
MOCK_ORD_13811;CUST_7630;12/06/2024 03:42;289,39;CONCLUDED;iFood
MOCK_ORD_13812;CUST_4683;21/08/2025 08:21;130,58;CANCELED;Website
MOCK_ORD_13813;CUST_6262;22/11/2024 20:16;163,86;CONCLUDED;iFood
MOCK_ORD_13814;CUST_9978;03/10/2025 10:24;284,58;CANCELED;WhatsApp
MOCK_ORD_13815;CUST_4546;26/08/2024 13:07;39,93;CONCLUDED;Telefone
MOCK_ORD_13816;CUST_5349;13/01/2025 00:35;262,46;CONCLUDED;Website
MOCK_ORD_13817;CUST_2197;05/10/2025 18:00;283,95;DISPATCHED;WhatsApp
MOCK_ORD_13818;CUST_4257;13/02/2025 22:31;123,79;CANCELED;Telefone
MOCK_ORD_13819;CUST_9149;06/04/2025 09:05;90,74;CONCLUDED;App Proprio
MOCK_ORD_13820;CUST_2706;11/12/2023 09:58;145,23;DISPATCHED;iFood
MOCK_ORD_13821;CUST_6020;03/10/2024 13:01;324,68;CONCLUDED;Website
MOCK_ORD_13822;CUST_6853;23/08/2025 18:57;56,01;CANCELED;WhatsApp
MOCK_ORD_13823;CUST_9755;09/08/2025 00:21;52,41;CONCLUDED;WhatsApp
MOCK_ORD_13824;CUST_6262;19/09/2024 12:54;125,47;CANCELED;App Proprio
MOCK_ORD_13825;CUST_1098;21/07/2024 13:19;148,8;CONCLUDED;iFood
MOCK_ORD_13826;CUST_8611;09/11/2024 15:35;205,07;CONCLUDED;iFood
MOCK_ORD_13827;CUST_7914;16/12/2024 18:39;52,54;CANCELED;Telefone
MOCK_ORD_13828;CUST_6638;19/05/2024 07:21;174,63;CONCLUDED;iFood
MOCK_ORD_13829;CUST_7311;29/01/2024 04:58;165,52;CONCLUDED;WhatsApp
MOCK_ORD_13830;CUST_7311;28/10/2025 08:10;20,25;CONCLUDED;App Proprio
MOCK_ORD_13831;CUST_4945;06/01/2025 05:18;259,47;DISPATCHED;Website
MOCK_ORD_13832;CUST_6900;12/10/2024 19:28;269,16;CANCELED;Telefone
MOCK_ORD_13833;CUST_4066;15/04/2024 16:32;106,99;DISPATCHED;iFood
MOCK_ORD_13834;CUST_2138;09/11/2023 15:26;42,15;CONCLUDED;Website
MOCK_ORD_13835;CUST_8767;27/08/2024 04:55;69,49;CONCLUDED;WhatsApp
MOCK_ORD_13836;CUST_9360;24/12/2023 07:21;207,28;CONCLUDED;Telefone
MOCK_ORD_13837;CUST_3651;22/03/2024 23:59;241,83;CONCLUDED;WhatsApp
MOCK_ORD_13838;CUST_3919;27/03/2025 22:10;329,57;CONCLUDED;iFood
MOCK_ORD_13839;CUST_9965;14/05/2024 10:53;175,37;CONCLUDED;WhatsApp
MOCK_ORD_13840;CUST_3479;10/06/2025 19:59;19,65;CONCLUDED;WhatsApp
MOCK_ORD_13841;CUST_5595;23/08/2025 16:00;110,61;CONCLUDED;App Proprio
MOCK_ORD_13842;CUST_4902;15/12/2024 01:33;251,63;CONCLUDED;Website
MOCK_ORD_13843;CUST_7575;07/02/2025 16:01;175,58;CONCLUDED;iFood
MOCK_ORD_13844;CUST_6159;26/06/2024 20:38;155,94;CONCLUDED;Website
MOCK_ORD_13845;CUST_2005;28/11/2023 10:52;50,27;CONCLUDED;Website
MOCK_ORD_13846;CUST_6125;22/11/2023 01:06;212,84;CONCLUDED;WhatsApp
MOCK_ORD_13847;CUST_5011;28/03/2025 01:46;317,4;CONCLUDED;iFood
MOCK_ORD_13848;CUST_3637;21/01/2025 06:53;186,28;CONCLUDED;Telefone
MOCK_ORD_13849;CUST_1632;01/10/2025 07:09;98,57;DISPATCHED;App Proprio
MOCK_ORD_13850;CUST_9960;28/11/2023 23:53;236,34;DISPATCHED;WhatsApp
MOCK_ORD_13851;CUST_6011;21/03/2025 14:59;187,3;DISPATCHED;Website
MOCK_ORD_13852;CUST_8674;16/07/2025 23:01;229,91;CONCLUDED;Website
MOCK_ORD_13853;CUST_9965;17/08/2025 06:18;74,26;CONCLUDED;App Proprio
MOCK_ORD_13854;CUST_8551;01/07/2025 23:56;171,86;CONCLUDED;iFood
MOCK_ORD_13855;CUST_8960;12/11/2024 09:13;21,41;CANCELED;Website
MOCK_ORD_13856;CUST_6821;30/12/2023 08:33;190,22;DISPATCHED;Website
MOCK_ORD_13857;CUST_2984;20/11/2023 09:14;100,68;CONCLUDED;Telefone
MOCK_ORD_13858;CUST_5807;05/04/2024 15:32;39,0;CONCLUDED;Website
MOCK_ORD_13859;CUST_4902;07/02/2024 08:55;313,73;CONCLUDED;App Proprio
MOCK_ORD_13860;CUST_4877;09/02/2025 23:43;68,04;CONCLUDED;WhatsApp
MOCK_ORD_13861;CUST_5281;03/05/2025 08:59;112,96;CONCLUDED;Website
MOCK_ORD_13862;CUST_6011;24/08/2024 10:28;82,16;CANCELED;App Proprio
MOCK_ORD_13863;CUST_9104;03/08/2024 07:09;207,64;DISPATCHED;iFood
MOCK_ORD_13864;CUST_5064;14/03/2024 15:15;148,08;CONCLUDED;Website
MOCK_ORD_13865;CUST_9221;16/11/2024 22:07;95,14;CONCLUDED;iFood
MOCK_ORD_13866;CUST_7257;11/01/2025 02:45;324,48;CONCLUDED;iFood
MOCK_ORD_13867;CUST_6455;04/02/2025 01:30;194,97;CONCLUDED;WhatsApp
MOCK_ORD_13868;CUST_8711;24/03/2024 01:46;164,88;DISPATCHED;WhatsApp
MOCK_ORD_13869;CUST_4931;05/11/2024 19:39;24,24;CANCELED;Telefone
MOCK_ORD_13870;CUST_9101;11/08/2024 09:01;265,97;CANCELED;App Proprio
MOCK_ORD_13871;CUST_2800;19/11/2023 13:27;283,43;CONCLUDED;WhatsApp
MOCK_ORD_13872;CUST_6126;20/12/2024 10:16;336,55;CONCLUDED;Telefone
MOCK_ORD_13873;CUST_7894;04/10/2024 08:19;321,14;CONCLUDED;App Proprio
MOCK_ORD_13874;CUST_3974;13/12/2024 22:58;284,73;CONCLUDED;App Proprio
MOCK_ORD_13875;CUST_6304;20/06/2025 08:49;182,19;CANCELED;App Proprio
MOCK_ORD_13876;CUST_9965;20/06/2024 20:01;342,58;DISPATCHED;iFood
MOCK_ORD_13877;CUST_4641;23/08/2024 05:43;61,32;CONCLUDED;App Proprio
MOCK_ORD_13878;CUST_1957;16/07/2024 23:17;259,32;CANCELED;Telefone
MOCK_ORD_13879;CUST_9356;26/12/2024 21:39;32,1;DISPATCHED;App Proprio
MOCK_ORD_13880;CUST_2317;13/04/2025 01:33;215,28;CONCLUDED;App Proprio
MOCK_ORD_13881;CUST_6847;25/07/2024 11:57;217,39;CANCELED;Website
MOCK_ORD_13882;CUST_5078;12/12/2024 03:16;142,55;CONCLUDED;App Proprio
MOCK_ORD_13883;CUST_7246;09/01/2025 10:21;51,49;DISPATCHED;Telefone
MOCK_ORD_13884;CUST_4466;11/02/2024 01:02;292,21;CONCLUDED;App Proprio
MOCK_ORD_13885;CUST_6389;04/05/2024 06:54;212,99;CONCLUDED;WhatsApp
MOCK_ORD_13886;CUST_5431;13/09/2025 23:21;99,97;CONCLUDED;Telefone
MOCK_ORD_13887;CUST_9590;21/01/2025 13:48;165,46;CANCELED;Telefone
MOCK_ORD_13888;CUST_6856;29/06/2025 08:05;323,73;CONCLUDED;iFood
MOCK_ORD_13889;CUST_4126;29/12/2023 08:26;40,18;CONCLUDED;iFood
MOCK_ORD_13890;CUST_2076;23/12/2024 18:36;261,07;CONCLUDED;Telefone
MOCK_ORD_13891;CUST_4576;29/06/2024 00:40;122,43;CONCLUDED;WhatsApp
MOCK_ORD_13892;CUST_7246;18/06/2025 13:32;303,52;CONCLUDED;iFood
MOCK_ORD_13893;CUST_7219;20/12/2023 12:59;140,9;CANCELED;iFood
MOCK_ORD_13894;CUST_2449;24/02/2024 21:41;213,98;DISPATCHED;Telefone
MOCK_ORD_13895;CUST_1811;20/08/2025 03:37;195,25;CONCLUDED;iFood
MOCK_ORD_13896;CUST_2370;27/02/2025 04:28;198,31;CANCELED;iFood
MOCK_ORD_13897;CUST_2706;26/05/2025 11:14;341,36;CONCLUDED;App Proprio
MOCK_ORD_13898;CUST_5565;11/04/2024 21:58;208,85;CANCELED;WhatsApp
MOCK_ORD_13899;CUST_4387;12/12/2023 22:52;175,13;CONCLUDED;App Proprio
MOCK_ORD_13900;CUST_6757;27/04/2025 07:00;221,84;CONCLUDED;App Proprio
MOCK_ORD_13901;CUST_4195;22/04/2025 15:15;61,67;CONCLUDED;Telefone
MOCK_ORD_13902;CUST_8134;06/02/2024 20:15;248,77;DISPATCHED;App Proprio
MOCK_ORD_13903;CUST_8238;09/06/2025 20:02;314,15;CONCLUDED;Telefone
MOCK_ORD_13904;CUST_5349;21/12/2023 12:29;32,25;CONCLUDED;App Proprio
MOCK_ORD_13905;CUST_2114;13/06/2025 21:36;290,56;CONCLUDED;iFood
MOCK_ORD_13906;CUST_2490;08/09/2024 21:34;112,28;CANCELED;iFood
MOCK_ORD_13907;CUST_1548;04/12/2023 00:12;92,81;CONCLUDED;WhatsApp
MOCK_ORD_13908;CUST_8878;24/10/2024 18:12;113,76;CONCLUDED;Website
MOCK_ORD_13909;CUST_5064;01/09/2024 19:40;18,87;DISPATCHED;WhatsApp
MOCK_ORD_13910;CUST_6856;22/04/2024 06:08;323,47;CONCLUDED;iFood
MOCK_ORD_13911;CUST_1632;22/02/2024 15:05;319,26;CONCLUDED;App Proprio
MOCK_ORD_13912;CUST_8878;05/11/2024 04:01;287,86;CONCLUDED;WhatsApp
MOCK_ORD_13913;CUST_6349;17/07/2024 17:19;228,75;CONCLUDED;App Proprio
MOCK_ORD_13914;CUST_2507;18/03/2024 08:03;277,25;CONCLUDED;Website
MOCK_ORD_13915;CUST_5878;01/03/2025 10:00;80,79;DISPATCHED;Telefone
MOCK_ORD_13916;CUST_5847;30/09/2024 01:51;93,44;CANCELED;WhatsApp
MOCK_ORD_13917;CUST_2624;13/10/2024 08:25;325,86;DISPATCHED;Telefone
MOCK_ORD_13918;CUST_3899;29/08/2024 12:32;315,04;CONCLUDED;iFood
MOCK_ORD_13919;CUST_1799;28/11/2024 11:13;140,04;DISPATCHED;iFood
MOCK_ORD_13920;CUST_4917;19/09/2024 05:35;266,03;CONCLUDED;Website
MOCK_ORD_13921;CUST_3013;08/11/2023 00:37;165,44;CONCLUDED;WhatsApp
MOCK_ORD_13922;CUST_7519;13/03/2024 00:44;95,57;CANCELED;Website
MOCK_ORD_13923;CUST_6853;20/06/2025 12:35;42,01;DISPATCHED;Website
MOCK_ORD_13924;CUST_9115;02/11/2023 13:05;286,35;CONCLUDED;Telefone
MOCK_ORD_13925;CUST_7736;19/11/2024 23:54;71,71;DISPATCHED;WhatsApp
MOCK_ORD_13926;CUST_9901;07/09/2024 00:11;52,46;DISPATCHED;Website
MOCK_ORD_13927;CUST_7742;22/06/2024 19:26;79,24;CANCELED;WhatsApp
MOCK_ORD_13928;CUST_3999;11/06/2024 07:17;141,55;DISPATCHED;App Proprio
MOCK_ORD_13929;CUST_1857;16/02/2025 07:23;168,0;CONCLUDED;iFood
MOCK_ORD_13930;CUST_5078;24/04/2024 15:08;341,7;CONCLUDED;WhatsApp
MOCK_ORD_13931;CUST_5777;22/07/2025 08:21;19,5;CONCLUDED;App Proprio
MOCK_ORD_13932;CUST_9360;12/09/2024 14:03;274,64;DISPATCHED;WhatsApp
MOCK_ORD_13933;CUST_1638;27/05/2025 02:34;275,55;CONCLUDED;iFood
MOCK_ORD_13934;CUST_6847;18/08/2024 15:33;342,31;CONCLUDED;App Proprio
MOCK_ORD_13935;CUST_3479;08/05/2025 15:23;349,63;CONCLUDED;App Proprio
MOCK_ORD_13936;CUST_9101;29/08/2024 12:14;165,03;CONCLUDED;App Proprio
MOCK_ORD_13937;CUST_1252;07/02/2024 02:47;165,83;CONCLUDED;Website
MOCK_ORD_13938;CUST_9067;17/10/2024 05:40;100,05;CONCLUDED;Website
MOCK_ORD_13939;CUST_2197;20/12/2023 13:30;330,3;CONCLUDED;Website
MOCK_ORD_13940;CUST_6304;04/06/2025 09:06;83,27;CONCLUDED;App Proprio
MOCK_ORD_13941;CUST_8838;15/11/2023 12:19;223,97;CONCLUDED;WhatsApp
MOCK_ORD_13942;CUST_4149;24/12/2024 01:36;60,2;DISPATCHED;WhatsApp
MOCK_ORD_13943;CUST_4430;04/07/2024 09:20;238,33;CONCLUDED;WhatsApp
MOCK_ORD_13944;CUST_4945;21/11/2024 16:03;325,88;CONCLUDED;WhatsApp
MOCK_ORD_13945;CUST_9034;04/02/2024 07:45;34,39;DISPATCHED;Website
MOCK_ORD_13946;CUST_3697;01/09/2024 16:10;304,97;CANCELED;Website
MOCK_ORD_13947;CUST_9128;02/03/2025 00:11;58,12;CONCLUDED;Telefone
MOCK_ORD_13948;CUST_9560;06/06/2025 18:39;298,11;CONCLUDED;Website
MOCK_ORD_13949;CUST_6011;14/12/2024 13:55;168,77;DISPATCHED;WhatsApp
MOCK_ORD_13950;CUST_4931;17/12/2023 01:59;251,85;DISPATCHED;WhatsApp
MOCK_ORD_13951;CUST_7158;27/03/2024 22:06;308,9;CONCLUDED;iFood
MOCK_ORD_13952;CUST_3221;24/11/2024 01:21;29,22;DISPATCHED;Telefone
MOCK_ORD_13953;CUST_5565;04/03/2025 16:26;58,46;CONCLUDED;WhatsApp
MOCK_ORD_13954;CUST_4844;29/06/2024 23:00;326,16;CANCELED;iFood
